date,I,S,inc,R,cases,ran_cases,index
1948-09-24,0.00030321,221133,0.000200522,2.17887e+06,0.000100261,0,0
1948-10-01,0.000388402,222022,0.00025729,2.17798e+06,0.000128645,0.00028561,0
1948-10-08,0.000499133,222909,0.000331529,2.17709e+06,0.000165765,0,0
1948-10-15,0.000644277,223797,0.000429516,2.1762e+06,0.000214758,0.00973449,0
1948-10-22,0.000836321,224684,0.000560153,2.17532e+06,0.000280076,0,0
1948-10-29,0.00109303,225571,0.000736194,2.17443e+06,0.000368097,0.0119074,0
1948-11-05,0.00143993,226458,0.000976115,2.17354e+06,0.000488058,0.000903033,0
1948-11-12,0.00191413,227345,0.00130697,2.17266e+06,0.000653483,0,0
1948-11-19,0.00257015,228231,0.00176878,2.17177e+06,0.000884391,0,0
1948-11-26,0.00348899,229117,0.00242148,2.17088e+06,0.00121074,0.00612529,0
1948-12-03,0.00479235,230002,0.00335572,2.17e+06,0.00167786,0.0436545,0
1948-12-10,0.00666507,230888,0.00471018,2.16911e+06,0.00235509,0.00767846,0
1948-12-17,0.00939105,231773,0.00669928,2.16823e+06,0.00334964,0,0
1948-12-24,0.013411,232658,0.00965815,2.16734e+06,0.00482907,0.0449978,0
1948-12-31,0.0194166,233542,0.0141159,2.16646e+06,0.00705793,0,0
1949-01-07,0.0285037,234426,0.0209161,2.16557e+06,0.010458,0.0791,0
1949-01-14,0.0424269,235310,0.0314168,2.16469e+06,0.0157084,0,0
1949-01-21,0.0640202,236194,0.047823,2.16381e+06,0.0239115,0.0487692,0
1949-01-28,0.0979005,237077,0.0737444,2.16292e+06,0.0368722,0.151277,0
1949-02-04,0.151649,237960,0.115133,2.16204e+06,0.0575667,0.238342,0
1949-02-11,0.2378,238843,0.181869,2.16116e+06,0.0909347,0.351735,0
1949-02-18,0.377202,239725,0.290438,2.16027e+06,0.145219,0.447292,0
1949-02-25,0.604705,240607,0.46847,2.15939e+06,0.234235,0.329329,0
1949-03-04,0.97879,241488,0.762431,2.15851e+06,0.381215,0.322606,0
1949-03-11,1.59785,242368,1.25061,2.15763e+06,0.625305,0,0
1949-03-18,2.62769,243248,2.06503,2.15675e+06,1.03251,1.85818,0
1949-03-25,4.34769,244125,3.4282,2.15587e+06,1.7141,1.83494,0
1949-04-01,7.22812,245000,5.71442,2.15499e+06,2.85721,6.59417,0
1949-04-08,12.0585,245871,9.55133,2.15412e+06,4.77566,4.13992,0
1949-04-15,20.1593,246736,15.9864,2.15324e+06,7.99321,9.35747,0
1949-04-22,33.7267,247589,26.7574,2.15238e+06,13.3787,4.45787,0
1949-04-29,56.3901,248424,44.7254,2.15152e+06,22.3627,26.2611,0
1949-05-06,94.0966,249229,74.558,2.15068e+06,37.279,36.2474,0
1949-05-13,156.496,249984,123.789,2.14986e+06,61.8943,57.1018,0
1949-05-20,259.059,250659,204.415,2.14908e+06,102.208,106.979,0
1949-05-27,426.235,251202,335.245,2.14837e+06,167.622,174.087,0
1949-06-03,695.966,251536,545.157,2.14777e+06,272.579,257.427,0
1949-06-10,1125.76,251537,877.315,2.14734e+06,438.658,430.07,0
1949-06-17,1800.03,251022,1393.8,2.14718e+06,696.9,702.22,0
1949-06-24,2837.02,249722,2178.9,2.14744e+06,1089.45,1096.04,0
1949-07-01,4390.89,247265,3336.8,2.14834e+06,1668.4,1652.56,0
1949-07-08,6639.64,243170,4975.43,2.15019e+06,2487.71,2539.99,0
1949-07-15,9744.38,236887,7165.2,2.15337e+06,3582.6,3559.36,0
1949-07-22,13766.1,227906,9866,2.15833e+06,4933,4962.24,0
1949-07-29,18547.9,215952,12841,2.1655e+06,6420.52,6455.78,0
1949-08-05,23620.4,201222,15623.2,2.17516e+06,7811.59,7786.35,0
1949-08-12,28233.8,184497,17622,2.18727e+06,8811.01,8883.82,0
1949-08-19,31578.8,167024,18375.3,2.2014e+06,9187.64,9179.12,0
1949-08-26,33100.6,150149,17783.8,2.21675e+06,8891.88,8885.83,0
1949-09-02,32698.3,134928,16134.1,2.23237e+06,8067.07,8076.26,0
1949-09-09,30691.3,121939,13906.9,2.24737e+06,6953.46,6891.87,0
1949-09-16,27620.7,111312,11549,2.26107e+06,5774.51,5751.55,0
1949-09-23,24041.3,102882,9355.2,2.27308e+06,4677.6,4689.94,0
1949-09-30,20394.1,96344.6,7464.37,2.28326e+06,3732.19,3757.5,0
1949-10-07,16969,91365.4,5908.24,2.29167e+06,2954.12,2991.51,0
1949-10-14,13921.1,87633.8,4662.08,2.29845e+06,2331.04,2379.19,0
1949-10-21,11307.7,84885.8,3679.43,2.30381e+06,1839.72,1876.22,0
1949-10-28,9124.37,82907.4,2910.64,2.30797e+06,1455.32,1478.6,0
1949-11-04,7333.62,81529.1,2311.04,2.31114e+06,1155.52,1142.15,0
1949-11-11,5883.69,80618.7,1843.45,2.3135e+06,921.725,901.485,0
1949-11-18,4720.06,80073.9,1478.17,2.31521e+06,739.087,733.569,0
1949-11-25,3791.59,79815.3,1191.99,2.31639e+06,595.993,593.361,0
1949-12-02,3053.28,79781.9,966.924,2.31716e+06,483.462,492.333,0
1949-12-09,2467.12,79926.2,789.183,2.31761e+06,394.591,371.246,0
1949-12-16,2001.81,80211.4,648.163,2.31779e+06,324.082,296.845,0
1949-12-23,1632.03,80609,535.732,2.31776e+06,267.866,302.251,0
1949-12-30,1337.57,81096.5,445.637,2.31757e+06,222.819,233.922,0
1950-01-06,1102.43,81656.5,373.06,2.31724e+06,186.53,195.468,0
1950-01-13,913.998,82275,314.277,2.31681e+06,157.138,151.472,0
1950-01-20,762.394,82941.2,266.403,2.3163e+06,133.201,130.719,0
1950-01-27,639.87,83646.4,227.191,2.31571e+06,113.596,99.273,0
1950-02-03,540.364,84383.6,194.89,2.31508e+06,97.4448,96.9539,0
1950-02-10,459.131,85147.4,168.123,2.31439e+06,84.0613,87.154,0
1950-02-17,392.449,85933.3,145.809,2.31367e+06,72.9045,74.3947,0
1950-02-24,337.397,86737.6,127.094,2.31293e+06,63.547,56.945,0
1950-03-03,291.676,87557.4,111.3,2.31215e+06,55.6499,52.5139,0
1950-03-10,253.47,88390.4,97.8871,2.31136e+06,48.9436,40.8327,0
1950-03-17,221.343,89234.6,86.4245,2.31054e+06,43.2122,37.1872,0
1950-03-24,194.154,90088.4,76.5662,2.30972e+06,38.2831,45.0402,0
1950-03-31,170.995,90950.4,68.0343,2.30888e+06,34.0171,27.4009,0
1950-04-07,151.139,91819.6,60.6044,2.30803e+06,30.3022,31.8569,0
1950-04-14,134.005,92695,54.0952,2.30717e+06,27.0476,20.2831,0
1950-04-21,119.127,93575.9,48.3599,2.3063e+06,24.18,24.4198,0
1950-04-28,106.128,94461.6,43.2796,2.30543e+06,21.6398,24.4116,0
1950-05-05,94.7054,95351.5,38.7574,2.30455e+06,19.3787,20.2215,0
1950-05-12,84.6131,96245.1,34.7149,2.30367e+06,17.3575,16.5657,0
1950-05-19,75.6529,97142.1,31.0884,2.30278e+06,15.5442,11.5553,0
1950-05-26,67.664,98042.1,27.8257,2.30189e+06,13.9128,15.6761,0
1950-06-02,60.5157,98944.7,24.8844,2.30099e+06,12.4422,9.86749,0
1950-06-09,54.1014,99849.7,22.2296,2.3001e+06,11.1148,8.20362,0
1950-06-16,48.334,100757,19.8325,2.29919e+06,9.91625,12.3311,0
1950-06-23,43.1419,101666,17.6688,2.29829e+06,8.8344,13.6715,0
1950-06-30,38.4654,102576,15.718,2.29739e+06,7.85898,5.51415,0
1950-07-07,34.2544,103489,13.9621,2.29648e+06,6.98104,5.68127,0
1950-07-14,30.466,104402,12.3853,2.29557e+06,6.19265,6.8817,0
1950-07-21,27.0632,105316,10.9733,2.29466e+06,5.48665,4.27974,0
1950-07-28,24.0128,106232,9.71278,2.29374e+06,4.85639,6.58628,0
1950-08-04,21.2853,107148,8.59132,2.29283e+06,4.29566,3.47703,0
1950-08-11,18.8531,108065,7.59711,2.29192e+06,3.79855,0.730293,0
1950-08-18,16.6911,108983,6.71892,2.291e+06,3.35946,0.534221,0
1950-08-25,14.7753,109901,5.94602,2.29008e+06,2.97301,1.67427,0
1950-09-01,13.0833,110819,5.26822,2.28917e+06,2.63411,1.70338,0
1950-09-08,11.5939,111738,4.67589,2.28825e+06,2.33795,3.60371,0
1950-09-15,10.2873,112657,4.15998,2.28733e+06,2.07999,0.509173,0
1950-09-22,9.14475,113576,3.71208,2.28641e+06,1.85604,1.87902,0
1950-09-29,8.1488,114495,3.32444,2.2855e+06,1.66222,1.33707,0
1950-10-06,7.28341,115415,2.99,2.28458e+06,1.495,2.53454,0
1950-10-13,6.53383,116334,2.70239,2.28366e+06,1.3512,1.15631,0
1950-10-20,5.88664,117253,2.45591,2.28274e+06,1.22796,1.7576,0
1950-10-27,5.32979,118172,2.24551,2.28182e+06,1.12276,1.48377,0
1950-11-03,4.85247,119091,2.06676,2.2809e+06,1.03338,1.13675,0
1950-11-10,4.44515,120010,1.91583,2.27999e+06,0.957916,2.36181,0
1950-11-17,4.09946,120929,1.78942,2.27907e+06,0.894708,0.802813,0
1950-11-24,3.80813,121847,1.68471,2.27815e+06,0.842354,1.69642,0
1950-12-01,3.56493,122766,1.59935,2.27723e+06,0.799677,0.662482,0
1950-12-08,3.36455,123684,1.53141,2.27631e+06,0.765705,0.678516,0
1950-12-15,3.20255,124602,1.4793,2.2754e+06,0.73965,0.854198,0
1950-12-22,3.07526,125519,1.44179,2.27448e+06,0.720893,0.108133,0
1950-12-29,2.97974,126437,1.41793,2.27356e+06,0.708964,0.185418,0
1951-01-05,2.9137,127354,1.40707,2.27264e+06,0.703534,0,0
1951-01-12,2.87542,128270,1.4088,2.27173e+06,0.704401,0,0
1951-01-19,2.86376,129187,1.42296,2.27081e+06,0.711479,0,0
1951-01-26,2.87804,130103,1.44958,2.26989e+06,0.724789,0,0
1951-02-02,2.91807,131019,1.48891,2.26898e+06,0.744455,0.108049,0
1951-02-09,2.98407,131934,1.54138,2.26806e+06,0.770691,0.282797,0
1951-02-16,3.07664,132849,1.60759,2.26715e+06,0.803795,1.68113,0
1951-02-23,3.19674,133764,1.68828,2.26623e+06,0.844141,0.678161,0
1951-03-02,3.34565,134678,1.78432,2.26532e+06,0.892162,0.19172,0
1951-03-09,3.5249,135592,1.89668,2.2644e+06,0.94834,0.832204,0
1951-03-16,3.73621,136506,2.02637,2.26349e+06,1.01319,1.19927,0
1951-03-23,3.98144,137419,2.17442,2.26258e+06,1.08721,0,0
1951-03-30,4.26249,138331,2.34182,2.26166e+06,1.17091,2.07869,0
1951-04-06,4.5812,139243,2.52944,2.26075e+06,1.26472,0.461742,0
1951-04-13,4.93922,140155,2.73797,2.25984e+06,1.36899,1.19095,0
1951-04-20,5.33786,141066,2.96784,2.25893e+06,1.48392,3.29679,0
1951-04-27,5.77799,141977,3.21913,2.25802e+06,1.60956,1.12305,0
1951-05-04,6.25986,142887,3.49152,2.25711e+06,1.74576,1.048,0
1951-05-11,6.78297,143796,3.78421,2.2562e+06,1.8921,1.89782,0
1951-05-18,7.34598,144705,4.09588,2.25529e+06,2.04794,3.13032,0
1951-05-25,7.94661,145613,4.42471,2.25438e+06,2.21236,1.20429,0
1951-06-01,8.58164,146520,4.76838,2.25347e+06,2.38419,0.25262,0
1951-06-08,9.24694,147427,5.12413,2.25256e+06,2.56206,3.59381,0
1951-06-15,9.93762,148334,5.48893,2.25166e+06,2.74447,2.04671,0
1951-06-22,10.6482,149239,5.85961,2.25075e+06,2.92981,3.47609,0
1951-06-29,11.3729,150144,6.23304,2.24984e+06,3.11652,3.39429,0
1951-07-06,12.106,151048,6.60638,2.24894e+06,3.30319,1.02985,0
1951-07-13,12.8423,151952,6.97733,2.24804e+06,3.48866,4.41309,0
1951-07-20,13.5773,152855,7.3443,2.24713e+06,3.67215,4.81747,0
1951-07-27,14.308,153757,7.70669,2.24623e+06,3.85334,1.61981,0
1951-08-03,15.0329,154659,8.06504,2.24533e+06,4.03252,3.7004,0
1951-08-10,15.7526,155560,8.4212,2.24442e+06,4.2106,4.48332,0
1951-08-17,16.4702,156460,8.77841,2.24352e+06,4.3892,3.78138,0
1951-08-24,17.1912,157360,9.14143,2.24262e+06,4.57071,4.69397,0
1951-08-31,17.9241,158259,9.5166,2.24172e+06,4.7583,5.49472,0
1951-09-07,18.6803,159157,9.91192,2.24082e+06,4.95596,7.56509,0
1951-09-14,19.4746,160055,10.3372,2.23993e+06,5.16858,5.5945,0
1951-09-21,20.3251,160952,10.8041,2.23903e+06,5.40203,1.97,0
1951-09-28,21.254,161848,11.3266,2.23813e+06,5.66328,4.36409,0
1951-10-05,22.2878,162743,11.9212,2.23723e+06,5.96059,4.58731,0
1951-10-12,23.4581,163637,12.6077,2.23634e+06,6.30385,4.97749,0
1951-10-19,24.803,164531,13.4097,2.23544e+06,6.70487,8.67658,0
1951-10-26,26.3683,165422,14.356,2.23455e+06,7.178,7.77439,0
1951-11-02,28.2095,166313,15.4816,2.23366e+06,7.74081,8.13907,0
1951-11-09,30.3951,167202,16.8301,2.23277e+06,8.41505,6.83829,0
1951-11-16,33.0096,168089,18.4559,2.23188e+06,9.22793,12.4147,0
1951-11-23,36.1588,168973,20.4275,2.23099e+06,10.2138,9.17304,0
1951-11-30,39.9764,169855,22.8325,2.2301e+06,11.4163,7.1154,0
1951-12-07,44.6326,170734,25.7829,2.22922e+06,12.8915,12.1104,0
1951-12-14,50.3456,171609,29.4234,2.22834e+06,14.7117,13.776,0
1951-12-21,57.3972,172479,33.9418,2.22746e+06,16.9709,14.1774,0
1951-12-28,66.1531,173343,39.5832,2.22659e+06,19.7916,19.2067,0
1952-01-04,77.0908,174200,46.6688,2.22572e+06,23.3344,21.6173,0
1952-01-11,90.8357,175048,55.6209,2.22486e+06,27.8104,22.3145,0
1952-01-18,108.21,175884,66.996,2.22401e+06,33.498,37.6207,0
1952-01-25,130.298,176705,81.5294,2.22316e+06,40.7647,41.728,0
1952-02-01,158.529,177507,100.192,2.22233e+06,50.0961,51.3534,0
1952-02-08,194.79,178285,124.267,2.22152e+06,62.1333,60.0824,0
1952-02-15,241.572,179031,155.442,2.22073e+06,77.721,69.3774,0
1952-02-22,302.146,179737,195.935,2.21996e+06,97.9675,83.8806,0
1952-02-29,380.795,180390,248.635,2.21923e+06,124.317,121.278,0
1952-03-07,483.083,180974,317.274,2.21854e+06,158.637,164.368,0
1952-03-14,616.163,181468,406.61,2.21792e+06,203.305,204.698,0
1952-03-21,789.105,181847,522.604,2.21736e+06,261.302,259.655,0
1952-03-28,1013.18,182075,672.538,2.21691e+06,336.269,338.98,0
1952-04-04,1302.03,182111,865.007,2.21659e+06,432.504,429.305,0
1952-04-11,1671.54,181902,1109.66,2.21643e+06,554.831,569.216,0
1952-04-18,2139.25,181386,1416.54,2.21647e+06,708.269,681.248,0
1952-04-25,2722.9,180493,1794.78,2.21678e+06,897.39,895.61,0
1952-05-02,3438.01,179143,2250.58,2.21742e+06,1125.29,1101.45,0
1952-05-09,4294.04,177261,2784.33,2.21844e+06,1392.17,1377.05,0
1952-05-16,5289.44,174777,3387.21,2.21993e+06,1693.61,1704.44,0
1952-05-23,6406.18,171642,4038.09,2.22195e+06,2019.05,2036.69,0
1952-05-30,7605.36,167845,4701.98,2.22455e+06,2350.99,2343.74,0
1952-06-06,8825.86,163419,5331.59,2.22775e+06,2665.8,2705.69,0
1952-06-13,9988.25,158454,5873.16,2.23156e+06,2936.58,2963.21,0
1952-06-20,11004.5,153087,6275.73,2.23591e+06,3137.86,3094.32,0
1952-06-27,11792.3,147497,6501.7,2.24071e+06,3250.85,3245.65,0
1952-07-04,12289.8,141874,6534.84,2.24584e+06,3267.42,3305.2,0
1952-07-11,12466.1,136406,6382.81,2.25113e+06,3191.41,3126.2,0
1952-07-18,12325.2,131249,6073.56,2.25643e+06,3036.78,3082.79,0
1952-07-25,11901.4,126519,5647.48,2.26158e+06,2823.74,2796,0
1952-08-01,11250.2,122290,5148.62,2.26646e+06,2574.31,2535.75,0
1952-08-08,10437.1,118593,4617.46,2.27097e+06,2308.73,2318.69,0
1952-08-15,9526.83,115428,4086.7,2.27505e+06,2043.35,2036.15,0
1952-08-22,8577.16,112771,3579.81,2.27865e+06,1789.9,1767,0
1952-08-29,7634.36,110582,3111.58,2.28178e+06,1555.79,1518.24,0
1952-09-05,6732.39,108816,2689.76,2.28445e+06,1344.88,1353.92,0
1952-09-12,5893.68,107424,2316.86,2.28668e+06,1158.43,1148.47,0
1952-09-19,5130.97,106357,1991.88,2.28851e+06,995.942,995.06,0
1952-09-26,4449.46,105570,1711.72,2.28998e+06,855.858,866.393,0
1952-10-03,3848.97,105024,1472.12,2.29113e+06,736.062,737.885,0
1952-10-10,3325.71,104681,1268.44,2.29199e+06,634.222,638.349,0
1952-10-17,2873.72,104510,1096.03,2.29262e+06,548.016,522.708,0
1952-10-24,2485.98,104485,950.516,2.29303e+06,475.258,440.162,0
1952-10-31,2155.11,104583,827.929,2.29326e+06,413.964,426.813,0
1952-11-07,1873.91,104784,724.765,2.29334e+06,362.383,375.64,0
1952-11-14,1635.61,105071,637.983,2.29329e+06,318.991,317.825,0
1952-11-21,1434.08,105432,564.974,2.29313e+06,282.487,290.565,0
1952-11-28,1263.89,105853,503.53,2.29288e+06,251.765,264.486,0
1952-12-05,1120.27,106327,451.787,2.29255e+06,225.894,229.663,0
1952-12-12,999.131,106843,408.188,2.29216e+06,204.094,211.641,0
1952-12-19,896.961,107397,371.431,2.29171e+06,185.715,188.059,0
1952-12-26,810.793,107981,340.432,2.29121e+06,170.216,160.095,0
1953-01-02,738.122,108591,314.29,2.29067e+06,157.145,154.394,0
1953-01-09,676.845,109223,292.254,2.2901e+06,146.127,148.813,0
1953-01-16,625.196,109873,273.701,2.2895e+06,136.851,143.864,0
1953-01-23,581.701,110539,258.109,2.28888e+06,129.055,114.584,0
1953-01-30,545.12,111217,245.04,2.28824e+06,122.52,110.612,0
1953-02-06,514.416,111907,234.124,2.28758e+06,117.062,116.81,0
1953-02-13,488.714,112605,225.048,2.28691e+06,112.524,112.026,0
1953-02-20,467.271,113310,217.543,2.28622e+06,108.771,114.042,0
1953-02-27,449.456,114021,211.374,2.28553e+06,105.687,97.0251,0
1953-03-06,434.722,114737,206.334,2.28483e+06,103.167,110.024,0
1953-03-13,422.596,115457,202.24,2.28412e+06,101.12,87.2422,0
1953-03-20,412.655,116180,198.923,2.28341e+06,99.4613,101.93,0
1953-03-27,404.524,116906,196.227,2.28269e+06,98.1133,94.2741,0
1953-04-03,397.861,117633,194.007,2.28197e+06,97.0033,99.3465,0
1953-04-10,392.349,118363,192.126,2.28125e+06,96.0628,81.6214,0
1953-04-17,387.698,119093,190.455,2.28052e+06,95.2273,102.128,0
1953-04-24,383.632,119825,188.871,2.27979e+06,94.4357,96.8091,0
1953-05-01,379.899,120558,187.263,2.27906e+06,93.6313,94.9454,0
1953-05-08,376.261,121293,185.524,2.27833e+06,92.7621,92.7882,0
1953-05-15,372.505,122030,183.564,2.2776e+06,91.7822,88.8136,0
1953-05-22,368.439,122768,181.305,2.27686e+06,90.6526,87.8175,0
1953-05-29,363.899,123509,178.684,2.27613e+06,89.3422,75.2131,0
1953-06-05,358.752,124253,175.658,2.27539e+06,87.8291,83.1626,0
1953-06-12,352.897,125000,172.202,2.27465e+06,86.1011,83.6247,0
1953-06-19,346.272,125751,168.312,2.2739e+06,84.156,74.7918,0
1953-06-26,338.852,126505,164.003,2.27316e+06,82.0017,80.9599,0
1953-07-03,330.649,127265,159.311,2.2724e+06,79.6557,88.2403,0
1953-07-10,321.712,128028,154.287,2.27165e+06,77.1434,68.5296,0
1953-07-17,312.122,128797,148.995,2.27089e+06,74.4976,72.1015,0
1953-07-24,301.989,129572,143.512,2.27013e+06,71.7562,61.6025,0
1953-07-31,291.443,130351,137.921,2.26936e+06,68.9604,72.2577,0
1953-08-07,280.631,131136,132.306,2.26858e+06,66.1529,67.7664,0
1953-08-14,269.709,131926,126.752,2.2678e+06,63.3762,67.2355,0
1953-08-21,258.835,132722,121.342,2.26702e+06,60.6708,59.6593,0
1953-08-28,248.164,133522,116.149,2.26623e+06,58.0743,61.4819,0
1953-09-04,237.844,134327,111.241,2.26544e+06,55.6207,62.4216,0
1953-09-11,228.008,135136,106.679,2.26464e+06,53.3395,62.6546,0
1953-09-18,218.78,135949,102.513,2.26383e+06,51.2565,49.86,0
1953-09-25,210.268,136766,98.7863,2.26302e+06,49.3932,55.7274,0
1953-10-02,202.565,137586,95.5359,2.26221e+06,47.768,44.2218,0
1953-10-09,195.754,138408,92.7939,2.2614e+06,46.3969,44.3915,0
1953-10-16,189.908,139232,90.5891,2.26058e+06,45.2946,50.7066,0
1953-10-23,185.092,140057,88.9501,2.25976e+06,44.4751,51.9186,0
1953-10-30,181.372,140883,87.9069,2.25894e+06,43.9535,36.8839,0
1953-11-06,178.812,141710,87.4936,2.25811e+06,43.7468,43.933,0
1953-11-13,177.485,142535,87.7512,2.25729e+06,43.8756,46.2731,0
1953-11-20,177.475,143360,88.7305,2.25646e+06,44.3653,43.109,0
1953-11-27,178.885,144183,90.4949,2.25564e+06,45.2475,43.5115,0
1953-12-04,181.838,145002,93.1242,2.25482e+06,46.5621,56.9784,0
1953-12-11,186.49,145818,96.7181,2.254e+06,48.3591,50.0526,0
1953-12-18,193.033,146629,101.401,2.25318e+06,50.7007,55.3566,0
1953-12-25,201.708,147434,107.328,2.25236e+06,53.6642,64.0875,0
1954-01-01,212.81,148231,114.69,2.25156e+06,57.3448,44.1288,0
1954-01-08,226.705,149018,123.718,2.25075e+06,61.8592,67.31,0
1954-01-15,243.838,149795,134.699,2.24996e+06,67.3496,59.8285,0
1954-01-22,264.756,150558,147.976,2.24918e+06,73.9882,78.2504,0
1954-01-29,290.115,151305,163.965,2.24841e+06,81.9824,91.5347,0
1954-02-05,320.708,152032,183.16,2.24765e+06,91.5798,75.889,0
